0.5788133402071407, 0.2036036238464939, 0.5680011780016536, 1
0.5787905939532079, 0.2036257200800804, 0.5674839994377588, 1
0.5788234917310419, 0.20414244631555958, 0.567504629454422, 1
0.5787678476992751, 0.20364781631366688, 0.5669668208738642, 1
0.5787905939532079, 0.2036257200800804, 0.5674839994377588, 1
0.5787905939532079, 0.2036257200800804, 0.5674839994377588, 2
0.2624196698411698, 0.1320864715233143, 0.6316184281526385, 2
0.5787451014453424, 0.2036699125472534, 0.5664496423099694, 1
0.5787451014453424, 0.2036699125472534, 0.5664496423099694, 2
0.2624196698411698, 0.1320864715233143, 0.6316184281526385, 2
0.5787451014453424, 0.2036699125472534, 0.5664496423099694, 2
0.2624196698411698, 0.1320864715233143, 0.6316184281526385, 2
0.5787678476992751, 0.20364781631366688, 0.5669668208738642, 1
0.5788007454771091, 0.20416454254914607, 0.5669874508905274, 1
0.5788007454771091, 0.20416454254914607, 0.5669874508905274, 2
0.2624196698411698, 0.1320864715233143, 0.6316184281526385, 2
0.5787905939532079, 0.2036257200800804, 0.5674839994377588, 1
0.5787905939532079, 0.2036257200800804, 0.5674839994377588, 2
0.2624196698411698, 0.1320864715233143, 0.6316184281526385, 2
0.5787678476992751, 0.20364781631366688, 0.5669668208738642, 1
0.5787678476992751, 0.20364781631366688, 0.5669668208738642, 1
0.5787678476992751, 0.20364781631366688, 0.5669668208738642, 1
0.2624196698411698, 0.1320864715233143, 0.6316184281526385, 2
0.5787451014453424, 0.2036699125472534, 0.5664496423099694, 2
0.2624196698411698, 0.1320864715233143, 0.6316184281526385, 2
0.5787451014453424, 0.2036699125472534, 0.5664496423099694, 2
0.5787678476992751, 0.20364781631366688, 0.5669668208738642, 1
0.5787678476992751, 0.20364781631366688, 0.5669668208738642, 2
0.2624196698411698, 0.1320864715233143, 0.6316184281526385, 2
0.2624196698411698, 0.1320864715233143, 0.6316184281526385, 1
0.5788234917310419, 0.20414244631555958, 0.567504629454422, 1
0.5788234917310419, 0.20414244631555958, 0.567504629454422, 1
0.2624196698411698, 0.1320864715233143, 0.6316184281526385, 1
0.5787678476992751, 0.20364781631366688, 0.5669668208738642, 2
0.2624196698411698, 0.1320864715233143, 0.6316184281526385, 2
0.2624196698411698, 0.1320864715233143, 0.6316184281526385, 1
0.2624196698411698, 0.1320864715233143, 0.6316184281526385, 2
0.5787678476992751, 0.20364781631366688, 0.5669668208738642, 2
0.2624196698411698, 0.1320864715233143, 0.6316184281526385, 2
0.5787678476992751, 0.20364781631366688, 0.5669668208738642, 2
0.2624196698411698, 0.1320864715233143, 0.6316184281526385, 1
0.2624196698411698, 0.1320864715233143, 0.6316184281526385, 2
0.5787678476992751, 0.20364781631366688, 0.5669668208738642, 2
0.2624196698411698, 0.1320864715233143, 0.6316184281526385, 1
0.2624196698411698, 0.1320864715233143, 0.6316184281526385, 1
0.2624196698411698, 0.1320864715233143, 0.6316184281526385, 2
0.5787905939532079, 0.2036257200800804, 0.5674839994377588, 2
